Flight_ID,Passengers,Destination_Type,Origin_Type,Capacity,Bookings,Route,Flight_Duration,Hora_Salida_Redondeado,Month
083ff743213e1d77049532b21e325d40,,Playa,Ciudad Principal,240,,AT-AK,200.0,6,2
084082bab375e4115d178bcce145c566,,MX Amigos y Familia,Ciudad Principal,178,,AW-BF,80.0,15,5
08438bf7ea9c96beee1c4a337c523617,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AO,290.0,13,2
08449b06f2eb7b51ec3cc424378681e4,,Ciudad Principal,Ecoturismo,240,,AU-AT,125.0,22,3
0845bd4374d964e7e8e88a304145ce87,,MX Amigos y Familia,Ciudad Principal,186,,AW-BN,85.0,9,3
08471a55a00b2f3d16f0720c41cff2a2,,Ciudad Principal,MX Amigos y Familia,180,,BP-AW,100.0,9,4
0848ae8fa3dbcbcd7dcca3f4574e3e08,,MX Amigos y Familia,Ciudad Principal,178,,AW-BP,95.0,6,3
08492256a6223ecbc1b918432bd1032c,,Ciudad Principal,Ciudad Fronteriza,240,,AF-AW,160.0,6,1
084a532e259f47ff404eb14e75ed00b9,,Playa,Ciudad Principal,178,,AO-BD,55.0,14,4
084b0a2af727d590ad50c3a17eeb8bf0,,Playa,Ciudad Principal,186,,AT-AY,45.0,11,3
084c6d53841b88e30a216418613bfd76,,Playa,Ciudad Fronteriza,240,,BM-BT,440.0,8,1
084d2800ecae8879492b9e82eb786caa,,Playa,MX Amigos y Familia,186,,BN-BH,65.0,13,2
084d2a74a656df972bc3cf27effdd081,,Playa,MX Amigos y Familia,186,,AJ-AR,55.0,17,1
084d63385e73a084ca5218ec17c6f2d3,,Ciudad Principal,MX Amigos y Familia,220,,BQ-AT,100.0,23,3
084d69178d7d06281c297164629b620b,,Ciudad Principal,Playa,178,,AK-AW,105.0,11,4
084dddddfb7d18899824bbccf7f93441,,Ciudad Principal,Ciudad Principal,240,,AT-AO,85.0,6,4
084e4fa40dfcab555932cf33f4a72dbf,,Ecoturismo,Ciudad Principal,240,,AW-AU,120.0,9,3
084e9e4434bf900c91d537ad51c6cce1,,Ciudad Principal,Ciudad Principal,178,,AO-AW,90.0,14,3
0850f986c9605281c41e0c3baf231f83,,Ciudad Principal,MX Amigos y Familia,186,,BP-AO,95.0,9,2
0851eb65aa8ed9eb991e5e1e186cd1d1,,Ciudad Principal,Playa,220,,BD-AT,100.0,10,4
08524a31b231e8b47dcb22f81922af80,,Ciudad Principal,Playa,178,,AK-AW,95.0,7,4
08533922b4e00e7c630aa4e06d9e33d3,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,120.0,7,4
08534dcba4802a0073aaad5fe0df56dc,,MX Amigos y Familia,Ciudad Principal,220,,AW-AE,55.0,19,1
0854edd5cb439fcc52b135cc07984432,,Ecoturismo,Ciudad Fronteriza,240,,BM-BB,285.0,1,4
08553272247f43eb36684c65758a1c98,,Ciudad Principal,Ciudad Fronteriza,186,,AF-BA,150.0,12,3
08588af83d06f2b6257b97753954e773,,Playa,Ciudad Principal,186,,BA-AK,195.0,13,2
0859d2bbd19f7cafb71bc6d819e5d9b7,,Ciudad Principal,Ciudad Fronteriza,178,,AF-AO,190.0,20,3
085a56fe6a63b6334d86e22917d30dc0,,Playa,Ciudad Principal,240,,AT-BE,75.0,6,1
085a78c4cd2d983b090371fa6cef40b0,,MX Amigos y Familia,Ciudad Principal,178,,AW-AP,70.0,7,3
085d9d636d1b05fb94543ae7f24f348c,,Ciudad Principal,Ciudad Fronteriza,240,,AF-AT,215.0,9,1
085e002adc06453f113b594e39bc8182,,Ciudad Principal,Playa,178,,AY-AW,145.0,12,3
0860454f6f189218e9a913355dbbfa3b,,Ciudad Principal,Ciudad Principal,186,,AO-BA,75.0,6,1
08620218115f105eb9031a8445d0d31d,,MX Amigos y Familia,Playa,186,,AK-BG,80.0,6,3
0862d55167d6fc5109e329fd9d3a5863,,Ciudad Principal,MX Amigos y Familia,178,,BG-BA,35.0,21,5
0863dd923859793953ca156d2e250725,,Ciudad Principal,Ciudad Principal,180,,AW-AT,100.0,8,1
08655597943de7356811d110be8a10eb,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,135.0,7,4
08667c4a529af9e92dabe8c4b48de49d,,Ciudad Principal,Ciudad Principal,240,,AO-AT,90.0,20,5
086693d5f00dd82bf07f61a5c1fdaf66,,Playa,MX Amigos y Familia,186,,BQ-AK,155.0,20,1
0867b9f3759bbcf2293ee054776e1841,,Ciudad Principal,MX Amigos y Familia,178,,AP-AW,175.0,21,4
0867d0e2622fee7005183ef2d802db9c,,Ciudad Principal,MX Amigos y Familia,180,,AD-AW,80.0,16,3
08685eb9560bc815515f9254d0fade40,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,280.0,8,1
0868901dbde9834a07606747e84f1620,,Ciudad Principal,MX Amigos y Familia,240,,BF-AW,85.0,6,3
086a61f64089c613160271e806420135,,Playa,Ciudad Principal,180,,AT-AQ,80.0,13,2
086abb70a4f22eee158a773fdb2b0c41,,MX Amigos y Familia,Ciudad Principal,240,,AW-BN,85.0,21,4
086ae5228ff1aeec1719d27f1e46832c,,Ciudad Fronteriza,Ciudad Principal,186,,AT-BM,170.0,21,3
086b6978f5866518260da49a539e6391,,Ecoturismo,Ciudad Principal,186,,AO-BL,120.0,11,4
086ee2798414136d002321dfe6efd484,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,15,3
087073c71b67e4210d411eff5d9a739b,,Playa,MX Amigos y Familia,186,,BP-AK,170.0,18,1
08718379000295f7fa9608ca541e653e,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,65.0,23,1
08731cf513aa52856c9479774d7ebc52,,Playa,MX Amigos y Familia,186,,BF-BH,55.0,16,1
0873b37a7024f55e38396abb8aa3a151,,Playa,Ciudad Principal,240,,AT-AQ,85.0,14,4
087598d9975db8d356aefbb1743bda89,,Ciudad Principal,Ecoturismo,240,,AU-AT,125.0,9,1
0875afad8ddb84857f63b9edade40e1f,,Playa,Ciudad Fronteriza,240,,BM-BD,215.0,12,3
087631377df036f81b96e1023f247933,,Playa,Ciudad Principal,178,,AW-BD,100.0,20,1
087729ac53564a104f72dc7d28dffea6,,Ciudad Fronteriza,Ciudad Principal,240,,BA-AF,150.0,18,4
087a1164a839974980489f5ea1c91b1e,,Playa,Ciudad Principal,180,,AO-BD,55.0,7,3
087acf7f41e4effd855451256eff92f4,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,320.0,0,1
087cec8b7c009eab019aec7a39554e0b,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-BQ,310.0,16,4
087ef80b03f65ac46df74e22cf557428,,Ciudad Principal,Ciudad Principal,178,,AT-AO,80.0,22,3
0880cdeeebd2f61180d46bd55b459f5e,,Ciudad Principal,Ciudad Fronteriza,178,,AF-AO,130.0,21,3
088123988d9bad66db0565770642c290,,MX Amigos y Familia,Ecoturismo,240,,AU-BF,125.0,16,2
088180b4b1617eca9f3095178a373007,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,120.0,7,5
0883940f9cc0da733d20cfb698cede8e,,MX Amigos y Familia,Ciudad Principal,240,,BA-AP,95.0,18,4
08839a3923def4df5e6a2a9936e4b4fc,,MX Amigos y Familia,Ciudad Principal,180,,AW-BF,85.0,6,2
0883d315ad42bff41ec5e752341da457,,Ciudad Fronteriza,Playa,240,,AY-BM,95.0,22,1
088706db81a588fff97903c5e8f2302e,,Playa,Ciudad Principal,178,,AO-AK,225.0,17,2
08875c9cbf86dfcc1c90e9a57be7d0de,,MX Amigos y Familia,Ciudad Principal,178,,BA-BG,90.0,12,3
0889654cf70a904860e6c0c1baa12ac7,,Ciudad Principal,Ciudad Principal,180,,AO-AT,85.0,11,1
088a5f7cc121f89ae7ed20c4da88b721,,Playa,Ciudad Principal,178,,AO-AR,40.0,12,4
088c0a282bb0058cb69d688161a0ce46,,Ciudad Fronteriza,MX Amigos y Familia,186,,AD-BM,135.0,23,4
088f340ba8f13cb5f0c7b4b25a01635d,,Playa,Ciudad Principal,220,,AT-AQ,80.0,13,1
089263244bcd684639c49d09606b09ba,,MX Amigos y Familia,Ciudad Principal,186,,AT-BP,60.0,16,2
08932878cef36b8669308b4abb71cebc,,Playa,MX Amigos y Familia,236,,AL-AK,245.0,8,1
089451e8b86d990558828f33e4b05f05,,Ciudad Principal,MX Amigos y Familia,186,,BC-AO,80.0,19,1
089615566832939a84426440664e1fa8,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,320.0,0,2
0896882b09e741482756d64f4f711000,,Playa,MX Amigos y Familia,186,,BC-AK,185.0,16,3
0897344c92a48a014c75a2ed42e8296d,,Playa,Ciudad Principal,180,,AT-AK,200.0,18,3
08973786a12bd15544220a2a98911f5d,,Ciudad Fronteriza,Ciudad Principal,240,,AT-AF,165.0,6,3
089f4534dfed9718c1b6003ff8866a5d,,Ciudad Principal,Playa,178,,AR-AO,155.0,13,2
08a2c12822b0b697d18b3553579e8f05,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,19,3
08a37982c8c2dba8127a1803bed57ef4,,MX Amigos y Familia,Ecoturismo,186,,AU-BN,120.0,14,1
08a48d360226547a855cba1a3663cb9d,,Playa,Ciudad Fronteriza,240,,BM-BD,280.0,11,1
08a608a3ce81f295386ec47aecc1d5b6,,Playa,Ciudad Principal,240,,AW-AK,200.0,17,1
08a9643a83f2bb16fb8eace0e59015c7,,Ciudad Principal,Ciudad Principal,186,,AO-BA,75.0,10,2
08ab4b78ffb30aaaa440f92485bde602,,Playa,Ciudad Principal,180,,AW-AY,30.0,7,4
08adcf1b2fe2e79c4dffe0432dff3bbf,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,230.0,18,3
08af3301d0d3f23bf4ea5fd8b4738053,,Ecoturismo,Ciudad Principal,220,,AT-BL,100.0,20,3
08b122d8b8b4bad8fa23ded83bc60d90,,Ciudad Principal,Ciudad Fronteriza,240,,BM-BA,265.0,3,3
08b42aa042979bf32a9ec06793721e69,,Playa,Ciudad Fronteriza,240,,BM-BD,280.0,11,2
08b564f2ccddf2cb4ed54b04ebec647f,,Ciudad Fronteriza,Ciudad Principal,186,,AO-BM,65.0,22,2
08b56dd3e15d2f64ffabf207bf95e50d,,Ciudad Principal,Ciudad Fronteriza,178,,AF-AO,130.0,21,5
08b7cf07aec9f48ee8700bcdf1725534,,MX Amigos y Familia,Ciudad Principal,186,,AW-AD,80.0,6,2
08b9b6deb422bcd1dce4122c0026151a,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,5,2
08bae22a91f746ae103d3ce64f39f24f,,Ciudad Principal,Ciudad Principal,178,,AW-BA,90.0,11,4
08bb433debec9c7291f150c096bcf7e2,,Ciudad Principal,Ciudad Principal,186,,AO-BA,75.0,6,1
08bc829cd665a805421ba0309192089d,,Ciudad Fronteriza,Ciudad Principal,240,,AO-BM,125.0,23,3
08bcb16141983642ca17ea1e59a1257e,,Ecoturismo,Ciudad Principal,240,,AW-AU,120.0,9,1
08bccde3068799e0e95b28b0a51658d7,,Playa,Ciudad Principal,220,,AT-AK,195.0,19,2
08bd7a08267e6040ce9e7bc1a211ca83,,Ciudad Principal,Ciudad Principal,180,,AT-AW,100.0,13,3
08c0cb0c2d93c06bd8c68739d355fe1a,,Playa,MX Amigos y Familia,186,,BQ-AK,155.0,18,2
08c1e0d233e9f5b0e044878e723556f5,,Ciudad Principal,Ecoturismo,236,,AU-AW,129.0,22,2
08c21b8ee57892fd76c4779dbbdaad65,,Playa,Ciudad Principal,186,,AT-AK,200.0,7,2
08c45874b3475de828ac2c9b5bbb879b,,Ciudad Principal,Ciudad Principal,240,,AT-AW,100.0,16,1
08c458e3ecbf6db3855403b3b72127c1,,Ciudad Principal,Ciudad Principal,180,,AW-AT,100.0,8,1
08c49fd0be8287019e4316358c3f4cc3,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,290.0,1,2
08ca5a27b23b9f8e1b8d636a6d4d8a57,,Ciudad Principal,Playa,186,,AK-AT,95.0,5,4
08cbb6d998a2c1c66f16ff11e4aa22ee,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-AD,230.0,10,3
08cbe7aa9b6cd68acdbd20276637d577,,Ciudad Principal,Ecoturismo,186,,AU-BA,115.0,11,4
08cd3f68e79d6f700a5b2fa5af4cab52,,Playa,MX Amigos y Familia,186,,BF-AK,200.0,10,4
08cda24811f5e74864132ea8f169b734,,Ecoturismo,Ciudad Principal,186,,BA-AU,110.0,23,5
08cec7e6d0bf66ebc107a56721a309d9,,Playa,Ciudad Fronteriza,240,,BM-BD,220.0,10,4
08cef06ab50a1437d06d9917caf21b07,,Ciudad Fronteriza,Ciudad Principal,240,,AT-AF,100.0,6,1
08d09b0cbacf1f188b577c1319073a75,,Ciudad Principal,Playa,180,,AK-AT,90.0,6,1
08d239e1e04ec4423e77cf1ad9e6517b,,Playa,Ciudad Principal,240,,AT-AK,200.0,13,1
08d5053863e20bb545e1e2816a29de1a,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-AD,290.0,9,1
08d55b78142d9eb9ac590ec91bd8ec4f,,MX Amigos y Familia,Ciudad Principal,220,,BA-AL,130.0,18,4
08d68f629f4b40b519ab616197d20a8b,,MX Amigos y Familia,Ciudad Principal,220,,AT-AL,145.0,6,3
08d7494822bae96d4a22b4734968ac2c,,Ciudad Principal,Ecoturismo,186,,BL-AW,135.0,22,3
08d8ba59867a6311e8678f7160013733,,Ecoturismo,Ciudad Principal,220,,AT-BB,65.0,11,1
08da9088fcbf62767776b93e3c22ad2d,,MX Amigos y Familia,Ciudad Principal,240,,AT-BO,110.0,4,4
08db475d28a7aad606f7bf452cad05cf,,Ciudad Principal,MX Amigos y Familia,240,,BN-AW,100.0,6,4
08db8a83a185ae3da6698cbe679ea9d1,,MX Amigos y Familia,Ciudad Principal,220,,AT-AJ,65.0,5,1
08dba9cc246a44308d93846e59edb7a7,,Ciudad Principal,Playa,240,,BT-AT,100.0,17,1
08dbaa15f5927d696921f8e42512f647,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,125.0,7,3
08e153fec7b27f2b5a36902818beb1b0,,Ciudad Principal,Playa,186,,BT-AW,100.0,14,1
08e206549603a24009b2c551d1664955,,Ciudad Principal,Ciudad Principal,240,,AW-AT,100.0,16,4
08e7fcdb6d9b22874381c3650dbf891a,,Playa,Ciudad Principal,178,,AW-BD,100.0,12,2
08eb5f1459233b5c1f94682c750a29e5,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,8,3
08eca8686ae2ca3aa89b4569551f60af,,Playa,Ciudad Principal,186,,AW-AK,200.0,6,2
08ed27164684c299091f2246ab2ac03b,,Ecoturismo,Ciudad Principal,240,,BA-AU,115.0,23,2
08ed784eb591393e332c83c3142f8ef0,,Playa,Ciudad Principal,178,,AW-BT,195.0,11,4
08edbc0b24dc74d9d78163e38c67c510,,Ciudad Fronteriza,MX Amigos y Familia,240,,BC-BM,165.0,21,4
08f276028fd176691690aac470e5461c,,MX Amigos y Familia,Ciudad Principal,240,,AW-BN,85.0,9,4
08f77aed8892c0c0a0fe07020491ef36,,Ciudad Principal,Playa,240,,BD-AT,100.0,18,3
08fc16d7c83822abb0cdcf9f5ef05eb7,,Ciudad Fronteriza,Ciudad Principal,178,,AO-BM,70.0,8,3
08fcd2d537e86f64e76884c78e0d4acd,,Ciudad Principal,Ecoturismo,240,,AU-AW,135.0,22,3
08fec434fac5743878e56eedadec53e2,,Ciudad Principal,Ciudad Principal,240,,AT-AO,85.0,6,3
08ff010217b89e4084a2c2e1778985e4,,Ciudad Principal,Playa,178,,AR-AO,155.0,13,3
08ff5ba020dbdf630730213d9bb42552,,Playa,Ciudad Principal,178,,AO-AR,40.0,12,2
09004edecae8e7c7ad2963c06dea874f,,Ciudad Principal,MX Amigos y Familia,186,,BP-AW,100.0,23,3
09057b5f0aff8de58f548bc30c9a427b,,Ciudad Principal,Ciudad Principal,186,,AT-AW,95.0,8,1
0908e9da35b132fa2c1e1a43bb837d44,,Ciudad Principal,MX Amigos y Familia,180,,AD-AW,80.0,21,4
09091d3d0deeb7f8ba45bcb668796aab,,Ciudad Principal,Ecoturismo,236,,AU-AT,125.0,22,1
090a3cc33422578217a174d77567bbc5,,Ciudad Principal,Ciudad Fronteriza,186,,BM-AO,290.0,0,3
090a440f705597435c84a9115c2db8f9,,MX Amigos y Familia,Playa,220,,AK-AL,150.0,14,2
090ec00f37982185075d242ed98c5f8b,,MX Amigos y Familia,Ciudad Principal,186,,AW-BF,80.0,8,4
090fdc387a52911ab7ca3212998a5b97,,MX Amigos y Familia,Ciudad Fronteriza,186,,BM-AD,230.0,10,4
0910dbd5a51b033d71b0880c4b2a3fbf,,Ciudad Principal,Playa,220,,AY-AT,165.0,12,1
0910f6e43040e5d4b643177bed5999b3,,MX Amigos y Familia,Ciudad Principal,186,,AT-BG,165.0,6,4
0911ff632b1d7324cffdd695ac4dbd1c,,Ciudad Principal,MX Amigos y Familia,186,,BJ-AW,70.0,19,1
0912fda2fef7833604f4f1461a675cb5,,MX Amigos y Familia,Ciudad Principal,178,,AW-AP,65.0,19,3
09147f16a5594a400d8be6418ed598ea,,Playa,MX Amigos y Familia,178,,AL-AK,240.0,8,4
0914fe80304e70e95e6ae31b1094b550,,Playa,Ciudad Principal,240,,AO-BD,55.0,12,3
0917e5f32cf611b3c7cd5db8b2ebf03f,,Ciudad Fronteriza,Playa,240,,AK-BM,125.0,16,2
091a6a2c44bd5040157c06db662d9220,,Ciudad Principal,Playa,186,,BT-BA,75.0,17,3
091a881538258a6dbb01aa4df6b6f790,,Ciudad Principal,Ciudad Principal,180,,BA-AW,90.0,13,1
091ac9d5653b12b08bb5e87bf0013d0e,,Ciudad Fronteriza,Ciudad Principal,178,,AW-BM,65.0,7,2
091d0c90d989000a98c3f168c4498829,,MX Amigos y Familia,Playa,186,,AK-BC,80.0,13,3
091d8ae2b1a77d19d8c02e524f40189b,,Playa,Ciudad Principal,178,,AO-BT,230.0,6,4
091fbbc7b0549b6c3a69e6bdfd85804a,,Ciudad Principal,Ecoturismo,240,,BL-AW,135.0,19,4
0920dbffbabfc92f2c99b811e1648a33,,MX Amigos y Familia,Ecoturismo,180,,AU-AD,135.0,11,3
092235b04f4033be5d28c6e19ecfe206,,Playa,Ciudad Principal,240,,AT-BD,95.0,7,2
0925035bf59dadced7b9c95efe296870,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,19,2
092c5b1aa47ec4e6165c00e76b844fb8,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AO,290.0,6,2
092f0117d423915a684f683f86ab8c9e,,MX Amigos y Familia,Ciudad Principal,240,,AW-AP,70.0,7,1
092f4b02f0f37daee1513646fd989aba,,Ciudad Fronteriza,Playa,240,,AK-BM,185.0,16,3
092fc944569cd9de4ebb3b9675eba8bd,,Ciudad Principal,Playa,240,,BE-AT,80.0,14,2
0930eec9ce16855f263a078223323cab,,Ciudad Principal,Playa,180,,AI-AT,85.0,14,3
09320c2fc36e0d21ee681215da882164,,Playa,MX Amigos y Familia,186,,BN-BH,65.0,13,2
0932a7b411bde299567e888831214ff6,,Ciudad Principal,Ecoturismo,178,,BL-AW,135.0,22,3
09369419458550f50b6a59076b4e4e31,,Ciudad Principal,Ciudad Fronteriza,178,,BM-AW,280.0,13,3
093973d1055e3ef09794ef129c3212fb,,Ciudad Principal,MX Amigos y Familia,186,,AL-AT,130.0,16,1
093bdaa8b1e1487238506b358775610c,,MX Amigos y Familia,Ciudad Principal,178,,AO-AP,65.0,19,2
093fcafd663285f18ece52a4560931cf,,Playa,Ciudad Principal,178,,AW-BD,95.0,14,4
093ff3b990eb01b428beaf295240c907,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,320.0,0,2
0940a8b47f6039f0e1892a989b6890c3,,Ciudad Principal,Playa,178,,AQ-AW,125.0,18,1
09491bae6a11485f738e9ff9c1da7754,,Ciudad Fronteriza,Ecoturismo,240,,BB-BM,125.0,7,2
094c4bfdbf2d995193a2241dbb3fa349,,Ciudad Principal,MX Amigos y Familia,220,,AP-AT,215.0,9,3
094c8c71eb1000d63d8ab32b8742738f,,Ciudad Principal,MX Amigos y Familia,178,,BJ-AW,70.0,22,5
094c8fc494d6f8dc8f1cf853a72227cf,,Ciudad Principal,MX Amigos y Familia,220,,BO-AT,100.0,8,2
094cf938b264cd0515a835028f0d2fb1,,Ciudad Principal,Ecoturismo,186,,BB-BA,75.0,11,2
09516351d1ae3bfdb184148b16681991,,Ciudad Principal,Ecoturismo,178,,BL-AW,130.0,22,1
0951d90dad826bf3b9652192fe274094,,Ciudad Principal,Playa,220,,AQ-AT,95.0,15,3
09521d3fc8886b2fe9f54b36a9147446,,Ciudad Principal,Ciudad Fronteriza,240,,BM-AT,319.0,19,3
09534b9d69b30352297cefb52c097a53,,Ciudad Principal,Ciudad Principal,178,,AO-AT,85.0,6,3
0953770215a37049b03d08692bd64e61,,Ciudad Principal,Playa,186,,AK-AO,115.0,16,1
09541f1c60dd348146eded7e0fabe142,,Ciudad Principal,Ecoturismo,220,,AU-AT,125.0,1,4
0955efe957cc4f2ca3e2c096ec242f83,,Ciudad Principal,Ciudad Principal,178,,AW-AO,90.0,19,4
0957917dea3632856f66c9a311683ba2,,Ecoturismo,Ciudad Principal,186,,AO-BL,120.0,11,1
0957f94e2cb9bc2b0b1db11617d05b99,,MX Amigos y Familia,Ciudad Principal,180,,BA-AP,100.0,17,1
09587e3f2e1aea7c97f648cc2f8928e8,,Ciudad Fronteriza,Ciudad Principal,220,,AT-BM,110.0,21,3
0958d4027f773f5ebc9c73f128effe76,,MX Amigos y Familia,Ciudad Principal,220,,AT-AJ,65.0,5,2
09592f6d81f67b6798570059e9ea74bd,,MX Amigos y Familia,Playa,178,,AK-BP,55.0,12,4
095aa67d3590fbea8125d14be1d68edf,,MX Amigos y Familia,Ecoturismo,180,,AU-BQ,70.0,12,4
095ab036aca69a341f52c0f49b4191e8,,Ciudad Principal,Ciudad Principal,186,,AT-AO,80.0,23,4
095b525a37fe0fd1e6c4807feee995c7,,Ciudad Principal,Playa,240,,AK-AT,95.0,10,1
095ff5f07bb8436b2844edc80be7c6ce,,MX Amigos y Familia,Ciudad Principal,220,,AT-BO,105.0,6,2
0963ffd28cecb5b084394edadbf020ee,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,120.0,7,4
096943877c5984da3e934a9d6ae77de3,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,180.0,6,1
096a06ac16c471837b9c3c237688f3d0,,Ciudad Principal,MX Amigos y Familia,240,,BO-AT,100.0,8,4
096ba4bc415e98c9a8fb315f61864c6a,,Ciudad Principal,Playa,220,,BE-AT,85.0,14,4
096c3472710fb01986dddfb3d2cedf75,,Ciudad Principal,Playa,180,,AK-AT,90.0,20,3
096c74f035596f4a332ae7941bf47605,,Playa,Ciudad Principal,186,,AT-AK,195.0,22,1
096e180f2315d890e3871caab7ade7ad,,Ciudad Principal,Ciudad Principal,186,,AW-AT,100.0,6,1
096e67412d4b914a21883d77b7e8bf6e,,Ciudad Principal,Playa,180,,BT-AO,115.0,11,1
09703afc2c2a5afe23edd65685decd6c,,MX Amigos y Familia,Ecoturismo,220,,AU-BP,85.0,12,3
097421e17707c482e0867db3b78fe39d,,Ciudad Principal,Ciudad Principal,230,,AW-AT,95.0,0,2
09745ba295a9f1078eed14848493118a,,MX Amigos y Familia,Ciudad Principal,230,,AT-AJ,65.0,5,1
09751f1fea2872b38c938df0d833f6b3,,MX Amigos y Familia,Ciudad Principal,186,,AO-AL,110.0,20,2
0979b84579d108bbc6948b0417661662,,Ciudad Principal,Playa,186,,BD-AO,55.0,18,4
097b15925bd544c062b57fd207921b22,,Ciudad Principal,MX Amigos y Familia,180,,BJ-AW,70.0,16,3
098126a5c148844d1b74f32d2fb2a7a1,,Ciudad Principal,Playa,220,,AK-AT,100.0,14,3
0981f66ee7e1378d1a2b43e239822cff,,Ciudad Principal,Playa,178,,AK-AO,120.0,21,4
0984b5150608b751c7597b34bdf76b05,,Ciudad Principal,Ciudad Principal,178,,AW-AT,100.0,5,4
0985188e547e168c530a83f32dadf071,,Ciudad Principal,Ciudad Fronteriza,240,,BM-BA,325.0,10,2
09863175a6743aa9f690e290740e7999,,Ciudad Principal,Ecoturismo,180,,BB-BA,75.0,10,3
0986993aeb501ee5d5de10c2ad71fb3b,,MX Amigos y Familia,Ciudad Fronteriza,186,,AF-AD,125.0,18,4
09880f4b52c510f05c64e9e6148ac24d,,Ecoturismo,Ciudad Principal,240,,AW-AU,120.0,23,1
0989e66ed6c66934910c6f8ea26597ea,,Ciudad Fronteriza,MX Amigos y Familia,186,,AV-BM,85.0,6,1
098aae6d0b7ec284eb2ed18b6ae01b19,,Ciudad Principal,Ciudad Principal,186,,AW-BA,95.0,6,1
098c543d7caa70700755da95c0703328,,Ciudad Principal,Ecoturismo,240,,AU-BA,115.0,16,3
098d100b1458fb8cf9c77b1a9794f24c,,MX Amigos y Familia,Ciudad Principal,186,,AW-BP,95.0,6,5
098d72c74c1dfd0d4f1e8d9fb61f4ce3,,MX Amigos y Familia,Playa,230,,AK-AL,150.0,14,2
099063cd8167a8a1014f07dfbf4c5aa9,,Ciudad Fronteriza,Ciudad Principal,178,,AW-AF,105.0,6,5
0991d501f3c8a8cd8fd5550177c0b577,,MX Amigos y Familia,Playa,180,,AK-BN,80.0,23,2
0992a2f19faa16f0248d153d2c3ce4ec,,Ciudad Principal,MX Amigos y Familia,180,,BG-AT,40.0,9,4
09932907c6f2b505767836d4183571d0,,Playa,Ciudad Principal,178,,AO-BD,55.0,21,3
099564325c0bb1a9974d01400fe48aa9,,Ciudad Principal,Ecoturismo,220,,BB-AT,75.0,13,1
0998acf5e8884faf94c61c9814ffd916,,Ciudad Principal,MX Amigos y Familia,178,,BQ-AO,120.0,9,3
0999d5fe59f9ee7e8c3491f73a6eb347,,MX Amigos y Familia,MX Amigos y Familia,186,,BP-BG,150.0,20,3
099c0286a834dbd0fc8272349d29bc73,,Ciudad Principal,Ciudad Principal,240,,AT-AW,105.0,7,4
099c912ba98eda782be6972807861b03,,Playa,Ciudad Principal,178,,AO-AK,225.0,12,4
099d2d71e7ffa1bccadc37b72b29a00d,,Ciudad Fronteriza,Playa,240,,AY-BM,150.0,22,3
099e135a2219cc7962516e5d35e34f8a,,Ciudad Principal,Ciudad Fronteriza,220,,AF-AT,155.0,10,3
099f05aae7f42fddf2af5b835124dd75,,Ciudad Principal,Ciudad Principal,186,,AW-AO,90.0,17,1
099fe427ab508c0d9f6b78026293fa58,,Ciudad Principal,Playa,220,,BE-AT,80.0,22,2
09a0049a33f9b64d06acd7006563186c,,Ciudad Principal,Playa,178,,AR-AO,155.0,13,2
09a114aaf388faade31db3106e5a9b51,,Ciudad Principal,MX Amigos y Familia,186,,BG-AO,40.0,18,4
09a1572c18a87db67f06a37bb3cca3b0,,Playa,Ciudad Principal,178,,BA-AQ,75.0,13,4
09a326a1534a145278becdbd416a2a89,,Playa,Ciudad Principal,186,,AW-AK,200.0,12,4
09a3bbfd876eefc2209c4c99388ca3d7,,MX Amigos y Familia,Ciudad Principal,186,,AO-BC,80.0,10,1
09a5cc7037ce4559f1b5c814eeaef14d,,Ciudad Principal,Ecoturismo,230,,AU-BA,120.0,16,2
09a6201a3006f4953c0f031afa5921eb,,Playa,Ciudad Principal,220,,AT-AY,45.0,11,1
09a635bb4db1b44957186a84bb06d9e9,,MX Amigos y Familia,Ciudad Fronteriza,240,,BM-AJ,120.0,7,4
09a677a51a6f8cb33ddad68da8d8ad52,,Playa,Ciudad Principal,220,,AT-BE,75.0,12,2
